,place_id,name,address,latitude,longitude,types,googleMapsUri,priceRange,place_overall_rating,userRatingCount,extract_date,author_name,user_review_rating,text,author_id,uniqueID,timestamp,state,main_category,sub_category,operating_hours_cleaned,Monday_hours,Tuesday_hours,Wednesday_hours,Thursday_hours,Friday_hours,Saturday_hours,Sunday_hours,clean_name,weak_label,is_consistent,vader_score
26319,ChIJjQ-zP5_dzTERm-VCyxuEzxM,Bunga & Gula Jalan Campbell,"6, Jalan Campbell, Bandar Seremban, 70000 Seremban, Negeri Sembilan, Malaysia",2.7300972,101.9391448,"['cafe', 'establishment', 'food', 'point_of_interest']",https://maps.google.com/?cid=1427504861808879003,2.0,4.7,978,2025-10-26,Izha Irdina,2,"My mother and I have always enjoyed dining here we’re big fans of the smoked duck pesto pasta and salted egg pasta, and the desserts have always been our go-to choices.

However, I had lunch today and was a little disappointed with my orders. I ordered (1) smoked duck pesto pasta and (2) salted egg chicken pasta. While the taste was still good, the portion size seemed smaller compared to my previous visits.

Additionally, I found the seating to be a bit uncomfortable. The chairs felt rather small for someone with a larger build, and the seats along the wall weren’t very comfortable for a longer meal.

I truly hope you can look into this, as I’ve always enjoyed my food esp apple crumble cake and atmosphere here and would love to continue coming back.",114021520803268539404,ChIJjQ-zP5_dzTERm-VCyxuEzxM_114021520803268539404,2025-10-08 07:53:38,Negeri Sembilan,restaurant,cafe_bakery,Monday: 10:00AM-6:00PM | Tuesday: Closed | Wednesday: 11:30AM-10:00PM | Thursday: 11:30AM-10:00PM | Friday: 11:30AM-10:00PM | Saturday: 11:30AM-10:00PM | Sunday: 11:30AM-10:00PM,10:00AM-6:00PM,Closed,11:30AM-10:00PM,11:30AM-10:00PM,11:30AM-10:00PM,11:30AM-10:00PM,11:30AM-10:00PM,Bunga & Gula Jalan Campbell,negative,False,0.9564
26389,ChIJ9bdqYbngzTERfVhUgCv0KNE,RESTORAN AL ~ IQBAL,"Lorong Desa Ixora 1/3 Taman Desa Ixora, Senawang, 70450 Seremban, Negeri Sembilan, Malaysia",2.7026182,101.9957339,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=15071564620669147261,1.0,3.6,337,2025-10-26,Roselein David,2,"Ordered nasi goreng ayam, get nasi goreng with fried chicken. It should fried together with the rice and chicken sambal like before they used to cook. Please go back to your previous way of cooking the nasi goreng.",110386384945573227011,ChIJ9bdqYbngzTERfVhUgCv0KNE_110386384945573227011,2023-08-17 13:54:05,Negeri Sembilan,restaurant,restaurant,Monday: 6:00AM-2:00AM | Tuesday: 6:00AM-2:00AM | Wednesday: 6:00AM-2:00AM | Thursday: 6:00AM-2:00AM | Friday: 6:00AM-2:00AM | Saturday: 6:00AM-2:00AM | Sunday: 6:00AM-2:00AM,6:00AM-2:00AM,6:00AM-2:00AM,6:00AM-2:00AM,6:00AM-2:00AM,6:00AM-2:00AM,6:00AM-2:00AM,6:00AM-2:00AM,RESTORAN AL IQBAL,negative,False,0.5859
26439,ChIJ05L9NJ3dzTERqon_QPjRBqA,Kedai Makanan Seremban Seafood Village,"3720, Jalan Tuanku Munawir, Taman Saga, 70000 Seremban, Negeri Sembilan, Malaysia",2.7330087,101.934266,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=11531134760101317034,2.0,3.8,3224,2025-10-26,Eddie Tai,2,Get a parking here is such painful! Want to order XL size crab but not available. The Boss told only L and about 1kg cost at Rm110. When the crabs were served obviously it is not L size...... the claw is just barely 1.5 size of my thumb finger. Overwhelming place for crab. Price is super expensive and not worth it...Total damage is Rm194 for 3 persons for 3 dishes....,117228123159780594002,ChIJ05L9NJ3dzTERqon_QPjRBqA_117228123159780594002,2025-07-23 00:51:35,Negeri Sembilan,restaurant,restaurant,Monday: 11:00AM-11:00PM | Tuesday: 11:00AM-11:00PM | Wednesday: 11:00AM-11:00PM | Thursday: 11:00AM-11:00PM | Friday: 11:00AM-11:00PM | Saturday: 11:00AM-11:00PM | Sunday: 11:00AM-11:00PM,11:00AM-11:00PM,11:00AM-11:00PM,11:00AM-11:00PM,11:00AM-11:00PM,11:00AM-11:00PM,11:00AM-11:00PM,11:00AM-11:00PM,Kedai Makanan Seremban Seafood Village,negative,False,0.8538
26448,ChIJPySvYcvGzTERc7xhImhu1P8,Nasi Kandar Lawood,"Jalan BBN 6/2, Desa Cempaka, 71800 Nilai, Negeri Sembilan, Malaysia",2.7991181,101.7696325,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=18434480568266767475,2.0,4.0,1406,2025-10-26,Eric Tai,4,I start eating here before they move from the old shop in Cempaka in 2003. since than will make it here if i am around the corner. The chicken and curry use to be prepare by the wife and husband prepare the drinks; but the owner is a Chinese old man who drove a siloco VW. I suspect the change of owner and cook resulted the taste of the food not as authentic as before. Since than been looking around the town for the couple who prepare the food by failed. Mayb someone can update here....,117415144366481031375,ChIJPySvYcvGzTERc7xhImhu1P8_117415144366481031375,2025-07-10 03:09:00,Negeri Sembilan,restaurant,restaurant,Monday: 10:30AM-5:30PM | Tuesday: 10:30AM-5:30PM | Wednesday: 10:30AM-5:30PM | Thursday: 10:30AM-5:30PM | Friday: 10:30AM-5:30PM | Saturday: 10:30AM-5:30PM | Sunday: 10:30AM-5:30PM,10:30AM-5:30PM,10:30AM-5:30PM,10:30AM-5:30PM,10:30AM-5:30PM,10:30AM-5:30PM,10:30AM-5:30PM,10:30AM-5:30PM,Nasi Kandar Lawood,positive,False,-0.8047
26452,ChIJV6vnlYZ_zjERxwUVPHmf6HI,Restoran Sin Wong Kok,"Malaysia, Negeri Sembilan, Titi, Taman Desa, Jalan HosapaLot5461é‚®æ”¿ç¼–ç : 71650",2.9961614,102.0761009,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=8280043257968526791,2.0,3.8,387,2025-10-26,S.M. Chua,2,"We went with hope because it seems that they know what they wanna do, ie ""Hakka food"". We all know Hakka Food is one of complicated cuisine with complicated steps & ingredients. So, anyone put a 'Bracket' and tell ppl they serve Hakka Food, they should know what they need to do.

However, none of the dish that we ordered, was either too bland/ not deep fried enough/ too starchy/ fermented mui choy is still smell woody and no fragrant of how a good mui choy supposed to be. We ended up paying RM122 and didn't finish the dishes simply because it is not really appetising. We took pretty photos hoping the food is as good as it looked like, but, unfortunately, that's all they have... Not worth trying, even the local we met after that, telling us that is not really good shop... *speechless*

However, there is this Burmese man, who is super humble and hardworking taking order from us and set the table. He is a good staffs, 5 stars for him.",100892154609005064086,ChIJV6vnlYZ_zjERxwUVPHmf6HI_100892154609005064086,2024-07-14 15:51:48,Negeri Sembilan,restaurant,restaurant,Monday: 11:00AM-10:30PM | Tuesday: 11:00AM-10:30PM | Wednesday: 11:00AM-10:30PM | Thursday: 11:00AM-10:30PM | Friday: 11:00AM-10:30PM | Saturday: 11:00AM-10:30PM | Sunday: 11:00AM-10:30PM,11:00AM-10:30PM,11:00AM-10:30PM,11:00AM-10:30PM,11:00AM-10:30PM,11:00AM-10:30PM,11:00AM-10:30PM,11:00AM-10:30PM,Restoran Sin Wong Kok,negative,False,0.8647
26487,ChIJ1ZzEQyTLzTEReKvzBVjLhvI,K Garden Korean BBQ IOI City Mall,"L1E205-207, 1st Floor, City, IOI City Mall, 2, Lbh IRC, Ioi Resort, 62502 Putrajaya, Malaysia",2.9696475,101.7165485,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=17475878982975204216,,4.8,1576,2025-10-26,Nur Syarafah Mohd Pazli,2,"The dolsot bibimbap was way too salty, the saltiness took over the whole taste. The jjajangmyeon noodles was okay, but the sauce was bland and tasteless. The spicy rice ball was actually good though.

One thing that put me off was the seating. I came with 2 pax and asked for a more comfortable spot. The restaurant was literally empty with just a few couples around, and another 2-pax couple got that comfy spot, but the waiter didn’t allow us to sit there. There wasn’t even a reservation sign on the table.

Overall, the food and experience felt overrated",100132101557456526084,ChIJ1ZzEQyTLzTEReKvzBVjLhvI_100132101557456526084,2025-09-16 13:32:47,Putrajaya,restaurant,restaurant,Monday: 11:30AM-10:30PM | Tuesday: 11:30AM-10:30PM | Wednesday: 11:30AM-10:30PM | Thursday: 11:30AM-10:30PM | Friday: 11:30AM-10:30PM | Saturday: 11:00AM-10:30PM | Sunday: 11:00AM-10:30PM,11:30AM-10:30PM,11:30AM-10:30PM,11:30AM-10:30PM,11:30AM-10:30PM,11:30AM-10:30PM,11:00AM-10:30PM,11:00AM-10:30PM,K Garden Korean BBQ IOI City Mall,negative,False,0.8844
26488,ChIJ1ZzEQyTLzTEReKvzBVjLhvI,K Garden Korean BBQ IOI City Mall,"L1E205-207, 1st Floor, City, IOI City Mall, 2, Lbh IRC, Ioi Resort, 62502 Putrajaya, Malaysia",2.9696475,101.7165485,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=17475878982975204216,,4.8,1576,2025-10-26,Yeoh Ts,2,"I tried the Kimchi Jjigae (Korean kimchi stew), but I found it a bit too sour for my taste not really my favorite. The Doenjang Jjigae (soybean paste stew) was much better and more flavorful in my opinion. Mixing both soups together actually made it taste even better!

We didn’t order the BBQ meat since there’s a minimum order of two portions.

As for the Bingsu (Korean shaved ice), there were several flavors to choose from—mango, peach, milk tea, strawberry, and chocolate. The texture was fine and snow.

The prices are a bit on the expensive side.",117166654730972758740,ChIJ1ZzEQyTLzTEReKvzBVjLhvI_117166654730972758740,2025-04-05 08:41:26,Putrajaya,restaurant,restaurant,Monday: 11:30AM-10:30PM | Tuesday: 11:30AM-10:30PM | Wednesday: 11:30AM-10:30PM | Thursday: 11:30AM-10:30PM | Friday: 11:30AM-10:30PM | Saturday: 11:00AM-10:30PM | Sunday: 11:00AM-10:30PM,11:30AM-10:30PM,11:30AM-10:30PM,11:30AM-10:30PM,11:30AM-10:30PM,11:30AM-10:30PM,11:00AM-10:30PM,11:00AM-10:30PM,K Garden Korean BBQ IOI City Mall,negative,False,0.7693
26500,ChIJKTCbv4rxzTERls_keZsUk-8,Restoran Chardin Seaview Sdn Bhd,"Lot 2631, Jalan Seremban, Taman Seaview, 71000 Port Dickson, Negeri Sembilan, Malaysia",2.543149,101.7993391,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=17263164454638768022,3.0,3.6,1318,2025-10-26,박주현,2,"The only thing I liked was the crab.
The fried rice was the worst I’ve ever had, and the other dishes were just so-so.
I can’t recommend this restaurant (though the staff were a little kind).
Next time I visit Port Dickson, I’ll definitely look for another option. 👎👎👎",104689419361443734471,ChIJKTCbv4rxzTERls_keZsUk-8_104689419361443734471,2025-08-15 12:45:07,Negeri Sembilan,restaurant,restaurant,"Monday: 11:45AM-3:00PM, 6:00-10:30PM | Tuesday: 11:45AM-3:00PM, 6:00-10:30PM | Wednesday: 11:45AM-3:00PM, 6:00-10:30PM | Thursday: 11:45AM-3:00PM, 6:00-10:30PM | Friday: 11:45AM-3:00PM, 6:00-10:30PM | Saturday: 11:45AM-3:00PM, 6:00-11:00PM | Sunday: 11:45AM-3:00PM, 6:00-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-11:00PM","11:45AM-3:00PM, 6:00PM-10:30PM",Restoran Chardin Seaview Sdn Bhd,negative,False,0.719
26501,ChIJKTCbv4rxzTERls_keZsUk-8,Restoran Chardin Seaview Sdn Bhd,"Lot 2631, Jalan Seremban, Taman Seaview, 71000 Port Dickson, Negeri Sembilan, Malaysia",2.543149,101.7993391,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=17263164454638768022,3.0,3.6,1318,2025-10-26,NITHYA PARIS,1,"Base on review I planned to go that shop unfortunately I’m really disappointed with their price. We just order fried  rice (big) Rm 45 each omelette with onion only (Rm 35) I think this shop sale gold egg 😅
Mix veg Rm 45 i can’t see any fancy vegetables there as usual mix veg only
I’m just shocked price for egg 35 which I can’t digest at all , hello dear boss of this shop I knw the market price for all food it’s increased but plz ar dnt too much charge for customers. U can earn money but this not the way.
Base on review I only can see all duplicate review i seem which their wont fmly member drop the review i guess ? Let me share the receipt and especially the egg quantity
Definitely will complain to DBPD to ride at ur restaurant.
They whole food I order for 10 pax but the quantity I get for less then 6 pax only can eat",116155622644368481370,ChIJKTCbv4rxzTERls_keZsUk-8_116155622644368481370,2025-05-10 13:29:30,Negeri Sembilan,restaurant,restaurant,"Monday: 11:45AM-3:00PM, 6:00-10:30PM | Tuesday: 11:45AM-3:00PM, 6:00-10:30PM | Wednesday: 11:45AM-3:00PM, 6:00-10:30PM | Thursday: 11:45AM-3:00PM, 6:00-10:30PM | Friday: 11:45AM-3:00PM, 6:00-10:30PM | Saturday: 11:45AM-3:00PM, 6:00-11:00PM | Sunday: 11:45AM-3:00PM, 6:00-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-10:30PM","11:45AM-3:00PM, 6:00PM-11:00PM","11:45AM-3:00PM, 6:00PM-10:30PM",Restoran Chardin Seaview Sdn Bhd,negative,False,0.6513
26518,ChIJVVWXQlDnzTER0CloP3OeE40,APACABA COFFEE SEREMBAN 2,"1A,CALTEX S2 LOT 33692, PERSIARAN S2/1 CITY PARK, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",2.6882391,101.9126818,"['cafe', 'establishment', 'food', 'point_of_interest']",https://maps.google.com/?cid=10165643001727560144,,4.7,383,2025-10-26,Food lover,2,"Very pleasant and nice ambience.
But the drinks are terribly sweet.
The coffee cake is also too sweet and dense for my liking.
Fortunately the ice cappuccino is ok though the coffee is not robust enough.",110240155399731117837,ChIJVVWXQlDnzTER0CloP3OeE40_110240155399731117837,2025-07-20 23:10:53,Negeri Sembilan,restaurant,cafe_bakery,Monday: 7:30AM-11:30PM | Tuesday: 7:30AM-11:30PM | Wednesday: 7:30AM-11:30PM | Thursday: 7:30AM-11:30PM | Friday: 7:30AM-12:30AM | Saturday: 7:30AM-12:30AM | Sunday: 7:30AM-11:30PM,7:30AM-11:30PM,7:30AM-11:30PM,7:30AM-11:30PM,7:30AM-11:30PM,7:30AM-12:30AM,7:30AM-12:30AM,7:30AM-11:30PM,APACABA COFFEE SEREMBAN 2,negative,False,0.8813
26545,ChIJ6-QW8GLnzTERRUijijBVQ4E,Nki Bistro,"Jln Gan Tam, Bandar Seremban, 70100 Seremban, Negeri Sembilan, Malaysia",2.7161875,101.9486075,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=9314382121305065541,1.0,3.6,468,2025-10-26,Jeshmindeep Kaur,2,i have been coming to this shop for few years service has been good but only by this indian server… the others just ignore or sit on the chair so comfortably using phone.. i dont understand only 1 person works or more but i feel like the service by other people so bad… this indian server has always been the best serving the food to my group all the time… time to raise his salary rather than other lazy workers… can see by this how lazy this guy is when we called he told the other guy to serve us meanwhile him just sitting on the chair doing nothinggggg,110630130993748663672,ChIJ6-QW8GLnzTERRUijijBVQ4E_110630130993748663672,2025-05-11 18:20:45,Negeri Sembilan,restaurant,restaurant,Monday: 24 Hours | Tuesday: 24 Hours | Wednesday: 24 Hours | Thursday: 24 Hours | Friday: 24 Hours | Saturday: 24 Hours | Sunday: 24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,Nki Bistro,negative,False,0.8006
26550,ChIJ46PTUs7nzTERCtRJe4VerXg,Medan Selera S2S | Food Court,"Persiaran Utama S2/4, Garden Homes, 70300 Seremban, Negeri Sembilan, Malaysia",2.685499,101.9050122,"['establishment', 'food', 'point_of_interest']",https://maps.google.com/?cid=8695710382914393098,1.0,3.9,1167,2025-10-26,Ling Ai Tan,2,"High points for being bright, clean and airy with plenty of big ceiling fans.
Also plenty of choices & options including vegetarian food.
S’Win Food Stall Satti Sorru is worth trying coz pretty tasty and spicy.
Did not try the Thai stalls fried rice but can see plenty of people ordering them.

But we made a big mistake in our order.
Tried the WaiWai Wantan Mee and the noodle taste is too alkaline for me. Just very lazy way of preparing a Wantan Mee.
Tried the Together Nasi Lemak and taste wise it was just passable/average. The meal was not hot and the Pork Berempah is not even warm.

Overall price wise is OK, normal foodcourt price.
Must come back to try other stalls.",107341235804835060578,ChIJ46PTUs7nzTERCtRJe4VerXg_107341235804835060578,2025-07-19 12:05:04,Negeri Sembilan,restaurant,restaurant_general,Monday: 7:00AM-10:00PM | Tuesday: 7:00AM-10:00PM | Wednesday: 7:00AM-10:00PM | Thursday: 7:00AM-10:00PM | Friday: 7:00AM-10:00PM | Saturday: 7:00AM-10:00PM | Sunday: 7:00AM-10:00PM,7:00AM-10:00PM,7:00AM-10:00PM,7:00AM-10:00PM,7:00AM-10:00PM,7:00AM-10:00PM,7:00AM-10:00PM,7:00AM-10:00PM,Medan Selera S2S  Food Court,negative,False,0.6664
26559,ChIJxddLNN7nzTERuXeJenx5hzY,Bunga & Gula Seremban 2,"386, Jalan Haruan 4/1, Oakland Commercial Centre, 70300 Seremban, Negeri Sembilan, Malaysia",2.7099743,101.917693,"['cafe', 'establishment', 'food', 'point_of_interest']",https://maps.google.com/?cid=3929242775442782137,,4.4,532,2025-10-26,Alya Ariffin,1,"A bit disappointed that I found a stapler in my food. Noticed the plate also have a blackish smear (unsure what it is). The staff did give a curt apology. But hope this does not happen again especially to children, elderly and OKU because things can go really badly. Hygiene and food prep needs to be looked into and improved 🙂",113248464310757047737,ChIJxddLNN7nzTERuXeJenx5hzY_113248464310757047737,2025-06-15 09:41:51,Negeri Sembilan,restaurant,cafe_bakery,Monday: Closed | Tuesday: 12:00-8:00PM | Wednesday: 12:00-8:00PM | Thursday: 12:00-8:00PM | Friday: 12:00-8:00PM | Saturday: 12:00-8:00PM | Sunday: 12:00-8:00PM,Closed,12:00PM-8:00PM,12:00PM-8:00PM,12:00PM-8:00PM,12:00PM-8:00PM,12:00PM-8:00PM,12:00PM-8:00PM,Bunga & Gula Seremban 2,negative,False,0.5819
26561,ChIJH7I8c9HnzTERnbA-1TuJJmI,Uncle Don's (Seremban),"246, Jalan S2 B12, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",2.6944503,101.9118957,"['establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=7072491154905673885,2.0,3.9,453,2025-10-26,Vincent Chui,4,Food is ok but feels a little disappointed when we had to pay for additional sambal request.,104035404296784395315,ChIJH7I8c9HnzTERnbA-1TuJJmI_104035404296784395315,2025-09-21 13:39:23,Negeri Sembilan,restaurant,restaurant,Monday: 12:00PM-1:00AM | Tuesday: 12:00PM-1:00AM | Wednesday: 12:00PM-1:00AM | Thursday: 12:00PM-1:00AM | Friday: 12:00PM-1:00AM | Saturday: 12:00PM-1:00AM | Sunday: 12:00PM-1:00AM,12:00PM-1:00AM,12:00PM-1:00AM,12:00PM-1:00AM,12:00PM-1:00AM,12:00PM-1:00AM,12:00PM-1:00AM,12:00PM-1:00AM,Uncle Don's Seremban,positive,False,-0.5734
26615,ChIJV8HTCwDnzTERx3W6srgMRyE,Aurellia Neapolitan Pizza,"133 Jalan S2 F2 Garden Homes, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",2.6853774,101.9062779,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant']",https://maps.google.com/?cid=2397899314010158535,,4.8,1611,2025-10-26,Brian Wood,2,"Here's a frank review. The pizza dough was nice and fluffy. However, the toppings can be further improved. The sliced meatball toppings were a bit off as it tasted funky. The matcha was very diluted. I also discovered why this place has rather good ratings:  patrons are incentivised with a scoop of ice cream for favourable reviews.",100648605878692377338,ChIJV8HTCwDnzTERx3W6srgMRyE_100648605878692377338,2025-10-10 08:07:12,Negeri Sembilan,restaurant,cafe_bakery,Monday: 3:00-11:00PM | Tuesday: 3:00-11:00PM | Wednesday: 3:00-11:00PM | Thursday: 3:00-11:00PM | Friday: 3:00-11:00PM | Saturday: 12:45-11:00PM | Sunday: 12:45-11:00PM,3:00PM-11:00PM,3:00PM-11:00PM,3:00PM-11:00PM,3:00PM-11:00PM,3:00PM-11:00PM,12:45PM-11:00PM,12:45PM-11:00PM,Aurellia Neapolitan Pizza,negative,False,0.8402
